"r" "g" "b" "grey"
"245999" 0.933333333333333 0.752941176470588 0.0117647058823529 0.72238431372549
"1432754" 0.694117647058824 0.862745098039216 0.0823529411764706 0.723360784313726
"15387523" 0.509803921568627 0.796078431372549 0.917647058823529 0.724341176470588
"120011" 0.792156862745098 0.831372549019608 0.00392156862745098 0.725317647058824
"448198" 0.772549019607843 0.83921568627451 0.0235294117647059 0.726294117647059
"12229368" 0.968627450980392 0.603921568627451 0.729411764705882 0.727274509803921
"1309054" 0.490196078431373 0.976470588235294 0.0745098039215686 0.728250980392157
"376568" 0.968627450980392 0.745098039215686 0.0196078431372549 0.729227450980392
"14474602" 0.411764705882353 0.866666666666667 0.862745098039216 0.730203921568628
"324498" 0.568627450980392 0.952941176470588 0.0156862745098039 0.73118431372549
"196222" 0.490196078431373 0.996078431372549 0.00784313725490196 0.732160784313725
"13946509" 0.549019607843137 0.807843137254902 0.831372549019608 0.733137254901961
"906954" 0.788235294117647 0.83921568627451 0.0509803921568627 0.734113725490196
"2406907" 0.980392156862745 0.725490196078431 0.141176470588235 0.735094117647059
"50674" 0.945098039215686 0.772549019607843 0 0.736070588235294
"780966" 0.647058823529412 0.917647058823529 0.0431372549019608 0.737047058823529
"652690" 0.568627450980392 0.96078431372549 0.0352941176470588 0.738023529411765
"9749440" 0.749019607843137 0.764705882352941 0.580392156862745 0.739003921568627
"11447016" 0.905882352941176 0.666666666666667 0.682352941176471 0.739980392156863
"124597" 0.705882352941177 0.901960784313726 0.00392156862745098 0.740956862745098
"3852507" 0.854901960784314 0.784313725490196 0.227450980392157 0.741937254901961
"181243" 0.980392156862745 0.764705882352941 0.00784313725490196 0.742913725490196
"52967" 0.901960784313726 0.807843137254902 0 0.743890196078431
"10608013" 0.549019607843137 0.866666666666667 0.631372549019608 0.744866666666667
"55255" 0.83921568627451 0.843137254901961 0 0.745847058823529
"9349628" 0.984313725490196 0.662745098039216 0.556862745098039 0.746823529411765
"255166" 0.741176470588235 0.894117647058824 0.0117647058823529 0.7478
"126890" 0.662745098039216 0.937254901960784 0.00392156862745098 0.748776470588235
"1626843" 0.854901960784314 0.823529411764706 0.0941176470588235 0.749756862745098
"4639450" 0.850980392156863 0.792156862745098 0.274509803921569 0.750733333333333
"511723" 0.917647058823529 0.807843137254902 0.0274509803921569 0.751709803921569
"383447" 0.83921568627451 0.850980392156863 0.0196078431372549 0.752686274509804
"7654345" 0.784313725490196 0.796078431372549 0.454901960784314 0.753666666666666
"6667501" 0.925490196078431 0.737254901960784 0.396078431372549 0.754643137254902
"257459" 0.698039215686274 0.929411764705882 0.0117647058823529 0.755619607843137
"4387474" 0.568627450980392 0.949019607843137 0.258823529411765 0.7566
"314105" 0.972549019607843 0.792156862745098 0.0156862745098039 0.757576470588235
"642292" 0.952941176470588 0.8 0.0352941176470588 0.758552941176471
"16164073" 0.909803921568627 0.643137254901961 0.964705882352941 0.759529411764706
"9099945" 0.658823529411765 0.854901960784314 0.541176470588235 0.760509803921568
"3602829" 0.549019607843137 0.976470588235294 0.211764705882353 0.761486274509804
"1703059" 0.572549019607843 0.988235294117647 0.0980392156862745 0.762462745098039
"1172678" 0.772549019607843 0.894117647058824 0.0666666666666667 0.763439215686275
"846779" 0.729411764705882 0.92156862745098 0.0470588235294118 0.764419607843137
"9630331" 0.47843137254902 0.949019607843137 0.572549019607843 0.765396078431372
"2872542" 0.866666666666667 0.831372549019608 0.168627450980392 0.766372549019608
"516309" 0.831372549019608 0.87843137254902 0.0274509803921569 0.767349019607843
"4244219" 0.980392156862745 0.76078431372549 0.250980392156863 0.768329411764706
"11658382" 0.552941176470588 0.894117647058824 0.694117647058824 0.769305882352941
"390321" 0.690196078431373 0.956862745098039 0.0196078431372549 0.770282352941177
"7259114" 0.913725490196078 0.764705882352941 0.431372549019608 0.771262745098039
"446967" 0.964705882352941 0.819607843137255 0.0235294117647059 0.772239215686274
"1177259" 0.666666666666667 0.964705882352941 0.0666666666666667 0.77321568627451
"13558157" 0.549019607843137 0.882352941176471 0.807843137254902 0.774192156862745
"320979" 0.823529411764706 0.898039215686275 0.0156862745098039 0.775172549019608
"192703" 0.745098039215686 0.941176470588235 0.00784313725490196 0.776149019607843
"1433816" 0.843137254901961 0.87843137254902 0.0823529411764706 0.777125490196078
"392614" 0.647058823529412 0.992156862745098 0.0196078431372549 0.778101960784314
"979641" 0.72156862745098 0.949019607843137 0.0549019607843137 0.779082352941176
"449260" 0.92156862745098 0.854901960784314 0.0235294117647059 0.780058823529412
"777447" 0.901960784313726 0.862745098039216 0.0431372549019608 0.781035294117647
"1562097" 0.941176470588235 0.835294117647059 0.0901960784313725 0.782011764705882
"3464155" 0.854901960784314 0.858823529411765 0.203921568627451 0.782992156862745
"2477311" 0.996078431372549 0.8 0.145098039215686 0.783968627450981
"2349035" 0.917647058823529 0.843137254901961 0.137254901960784 0.784945098039216
"5164019" 0.949019607843137 0.796078431372549 0.305882352941176 0.785925490196078
"12632540" 0.858823529411765 0.756862745098039 0.752941176470588 0.786901960784314
"8504813" 0.925490196078431 0.772549019607843 0.505882352941176 0.787878431372549
"779740" 0.858823529411765 0.898039215686275 0.0431372549019608 0.788854901960784
"6224786" 0.568627450980392 0.984313725490196 0.368627450980392 0.789835294117647
"1238491" 0.854901960784314 0.898039215686275 0.0705882352941176 0.790811764705882
"251647" 0.996078431372549 0.83921568627451 0.0117647058823529 0.791788235294118
"123371" 0.917647058823529 0.882352941176471 0.00392156862745098 0.792764705882353
"1112503" 0.713725490196078 0.976470588235294 0.0627450980392157 0.793745098039216
"10406876" 0.858823529411765 0.796078431372549 0.619607843137255 0.794721568627451
"6279149" 0.925490196078431 0.811764705882353 0.372549019607843 0.795698039215686
"1694959" 0.933333333333333 0.862745098039216 0.0980392156862745 0.796674509803922
"7140005" 0.643137254901961 0.949019607843137 0.423529411764706 0.797654901960784
"14608526" 0.552941176470588 0.909803921568627 0.870588235294118 0.79863137254902
"253940" 0.952941176470588 0.874509803921569 0.0117647058823529 0.799607843137255
"1243072" 0.749019607843137 0.968627450980392 0.0705882352941176 0.800588235294117
"6081531" 0.980392156862745 0.796078431372549 0.36078431372549 0.801564705882353
"1040878" 0.929411764705882 0.882352941176471 0.0588235294117647 0.802541176470588
"2227633" 0.690196078431373 0.992156862745098 0.129411764705882 0.803517647058824
"130240" 0.749019607843137 0.988235294117647 0.00392156862745098 0.804498039215686
"458427" 0.729411764705882 0.996078431372549 0.0235294117647059 0.805474509803921
"384509" 0.988235294117647 0.866666666666667 0.0196078431372549 0.806450980392157
"5625073" 0.941176470588235 0.831372549019608 0.333333333333333 0.807427450980392
"7527131" 0.854901960784314 0.854901960784314 0.447058823529412 0.808407843137255
"2030015" 0.745098039215686 0.976470588235294 0.117647058823529 0.80938431372549
"13954450" 0.568627450980392 0.929411764705882 0.831372549019608 0.810360784313726
"1827821" 0.925490196078431 0.890196078431372 0.105882352941176 0.811337254901961
"2816953" 0.72156862745098 0.984313725490196 0.164705882352941 0.812317647058823
"15654314" 0.662745098039216 0.866666666666667 0.933333333333333 0.813294117647059
"386802" 0.945098039215686 0.901960784313726 0.0196078431372549 0.814270588235294
"2288860" 0.858823529411765 0.925490196078431 0.133333333333333 0.815250980392157
"2160584" 0.780392156862745 0.968627450980392 0.125490196078431 0.816227450980392
"1173740" 0.92156862745098 0.909803921568627 0.0666666666666667 0.817203921568628
"14869669" 0.643137254901961 0.894117647058824 0.886274509803922 0.818180392156863
"719565" 0.8 0.980392156862745 0.0392156862745098 0.819160784313725
"189184" 1 0.886274509803922 0.00784313725490196 0.820137254901961
"60908" 0.92156862745098 0.929411764705882 0 0.821113725490196
"389095" 0.901960784313726 0.937254901960784 0.0196078431372549 0.822090196078431
"63196" 0.858823529411765 0.964705882352941 0 0.823070588235294
"3075803" 0.854901960784314 0.933333333333333 0.180392156862745 0.824047058823529
"2088959" 0.996078431372549 0.874509803921569 0.12156862745098 0.825023529411765
"1960683" 0.917647058823529 0.917647058823529 0.113725490196078 0.826
"10144507" 0.980392156862745 0.792156862745098 0.603921568627451 0.826980392156863
"2875897" 0.972549019607843 0.882352941176471 0.168627450980392 0.827956862745098
"519664" 0.937254901960784 0.929411764705882 0.0274509803921569 0.828933333333333
"4193216" 0.749019607843137 0.984313725490196 0.247058823529412 0.829913725490196
"8977317" 0.643137254901961 0.984313725490196 0.533333333333333 0.830890196078431
"12902850" 0.756862745098039 0.882352941176471 0.768627450980392 0.831866666666667
"1178326" 0.835294117647059 0.980392156862745 0.0666666666666667 0.832843137254902
"7536298" 0.662745098039216 0.996078431372549 0.447058823529412 0.833823529411765
"3865034" 0.788235294117647 0.976470588235294 0.227450980392157 0.8348
"2878190" 0.929411764705882 0.917647058823529 0.168627450980392 0.835776470588235
"65494" 0.835294117647059 1 0 0.836752941176471
"1108984" 0.968627450980392 0.92156862745098 0.0627450980392157 0.837733333333333
"9436073" 0.658823529411765 0.984313725490196 0.56078431372549 0.838709803921568
"1308895" 0.870588235294118 0.972549019607843 0.0745098039215686 0.839686274509804
"6351836" 0.858823529411765 0.92156862745098 0.376470588235294 0.840666666666666
"3995603" 0.823529411764706 0.968627450980392 0.235294117647059 0.841643137254902
"2095833" 0.847058823529412 0.980392156862745 0.12156862745098 0.842619607843137
"652526" 0.929411764705882 0.956862745098039 0.0352941176470588 0.843596078431373
"326627" 0.886274509803922 0.984313725490196 0.0156862745098039 0.844576470588235
"5567191" 0.83921568627451 0.949019607843137 0.329411764705882 0.84555294117647
"1439464" 0.905882352941176 0.964705882352941 0.0823529411764706 0.846529411764706
"2224114" 0.945098039215686 0.937254901960784 0.129411764705882 0.847505882352941
"4126172" 0.858823529411765 0.96078431372549 0.243137254901961 0.848486274509804
"454908" 0.984313725490196 0.941176470588235 0.0235294117647059 0.849462745098039
"3011052" 0.92156862745098 0.945098039215686 0.176470588235294 0.850439215686275
"16706981" 0.643137254901961 0.929411764705882 0.996078431372549 0.85141568627451
"1241846" 0.96078431372549 0.949019607843137 0.0705882352941176 0.852396078431372
"2026496" 1 0.92156862745098 0.117647058823529 0.853372549019608
"1441757" 0.862745098039216 1 0.0823529411764706 0.854349019607843
"6028235" 0.792156862745098 0.984313725490196 0.356862745098039 0.855329411764706
"1900508" 0.858823529411765 1 0.109803921568627 0.856305882352941
"3141621" 0.956862745098039 0.937254901960784 0.184313725490196 0.857282352941176
"3926271" 0.996078431372549 0.909803921568627 0.231372549019608 0.858258823529412
"8969212" 0.984313725490196 0.858823529411765 0.533333333333333 0.859239215686274
"1244139" 0.917647058823529 0.984313725490196 0.0705882352941176 0.86021568627451
"14081500" 0.858823529411765 0.866666666666667 0.83921568627451 0.861192156862745
"2356976" 0.937254901960784 0.964705882352941 0.137254901960784 0.86216862745098
"6486991" 0.807843137254902 0.984313725490196 0.384313725490196 0.863149019607843
"587770" 0.976470588235294 0.968627450980392 0.0313725490196078 0.864125490196078
"8512754" 0.945098039215686 0.894117647058824 0.505882352941176 0.865101960784314
"13296855" 0.83921568627451 0.894117647058824 0.792156862745098 0.866078431372549
"1374708" 0.952941176470588 0.976470588235294 0.0784313725490196 0.867058823529412
"11071186" 0.819607843137255 0.933333333333333 0.658823529411765 0.868035294117647
"14996719" 0.933333333333333 0.831372549019608 0.894117647058824 0.869011764705882
"6617560" 0.843137254901961 0.976470588235294 0.392156862745098 0.869992156862745
"6945747" 0.823529411764706 0.984313725490196 0.411764705882353 0.87096862745098
"1046526" 0.992156862745098 0.968627450980392 0.0588235294117647 0.871945098039216
"15655381" 0.831372549019608 0.882352941176471 0.933333333333333 0.872921568627451
"1505277" 0.988235294117647 0.968627450980392 0.0862745098039216 0.873901960784314
"10288829" 0.737254901960784 0.996078431372549 0.611764705882353 0.874878431372549
"11986405" 0.894117647058824 0.898039215686275 0.713725490196078 0.875854901960784
"2489838" 0.929411764705882 0.992156862745098 0.145098039215686 0.87683137254902
"7076316" 0.858823529411765 0.976470588235294 0.419607843137255 0.877811764705882
"7404503" 0.83921568627451 0.984313725490196 0.43921568627451 0.878788235294117
"3276776" 0.905882352941176 1 0.192156862745098 0.879764705882353
"1833469" 0.988235294117647 0.976470588235294 0.105882352941176 0.880741176470588
"5963484" 0.858823529411765 0.996078431372549 0.352941176470588 0.881721568627451
"2292220" 0.984313725490196 0.976470588235294 0.133333333333333 0.882698039215686
"4848364" 0.92156862745098 0.980392156862745 0.286274509803922 0.883674509803922
"13032188" 0.984313725490196 0.854901960784314 0.776470588235294 0.884654901960784
"3079158" 0.96078431372549 0.984313725490196 0.180392156862745 0.885631372549019
"11460605" 0.988235294117647 0.874509803921569 0.682352941176471 0.886607843137255
"8647909" 0.894117647058824 0.956862745098039 0.513725490196078 0.88758431372549
"1638139" 0.980392156862745 0.996078431372549 0.0941176470588235 0.888564705882353
"11334617" 0.847058823529412 0.952941176470588 0.674509803921569 0.889541176470588
"10347773" 0.988235294117647 0.894117647058824 0.615686274509804 0.890517647058824
"5763583" 0.996078431372549 0.945098039215686 0.341176470588235 0.891494117647059
"3209727" 0.996078431372549 0.976470588235294 0.188235294117647 0.892474509803922
"3537914" 0.976470588235294 0.984313725490196 0.207843137254902 0.893450980392157
"11462898" 0.945098039215686 0.909803921568627 0.682352941176471 0.894427450980392
"16703462" 0.898039215686275 0.874509803921569 0.996078431372549 0.895403921568628
"7009272" 0.968627450980392 0.952941176470588 0.415686274509804 0.89638431372549
"6880996" 0.890196078431372 0.996078431372549 0.407843137254902 0.897360784313725
"10350066" 0.945098039215686 0.929411764705882 0.615686274509804 0.898337254901961
"7339747" 0.886274509803922 0.996078431372549 0.435294117647059 0.899317647058823
"8580860" 0.984313725490196 0.933333333333333 0.509803921568627 0.900294117647059
"15136455" 0.776470588235294 0.964705882352941 0.901960784313726 0.901270588235294
"4324857" 0.972549019607843 0.992156862745098 0.254901960784314 0.902247058823529
"4455421" 0.988235294117647 0.984313725490196 0.262745098039216 0.903227450980392
"9239522" 0.882352941176471 0.984313725490196 0.549019607843137 0.904203921568627
"5111795" 0.949019607843137 1 0.301960784313725 0.905180392156863
"5896445" 0.988235294117647 0.972549019607843 0.349019607843137 0.906156862745098
"7798503" 0.901960784313726 0.996078431372549 0.462745098039216 0.907137254901961
"6355196" 0.984313725490196 0.972549019607843 0.376470588235294 0.908113725490196
"13823717" 0.894117647058824 0.933333333333333 0.823529411764706 0.909090196078431
"16379861" 0.831372549019608 0.937254901960784 0.976470588235294 0.910066666666667
"9370091" 0.917647058823529 0.976470588235294 0.556862745098039 0.911047058823529
"9698278" 0.898039215686275 0.984313725490196 0.576470588235294 0.912023529411765
"10482928" 0.937254901960784 0.956862745098039 0.623529411764706 0.913
"12384986" 0.850980392156863 0.980392156862745 0.737254901960784 0.913980392156863
"8257259" 0.917647058823529 0.996078431372549 0.490196078431373 0.914956862745098
"6813952" 1 0.972549019607843 0.403921568627451 0.915933333333333
"9826559" 0.996078431372549 0.941176470588235 0.584313725490196 0.916909803921569
"7272703" 0.996078431372549 0.972549019607843 0.431372549019608 0.917890196078431
"10285310" 0.992156862745098 0.941176470588235 0.611764705882353 0.918866666666666
"13297917" 0.988235294117647 0.909803921568627 0.792156862745098 0.919843137254902
"10485221" 0.894117647058824 0.992156862745098 0.623529411764706 0.920819607843137
"11072248" 0.968627450980392 0.949019607843137 0.658823529411765 0.9218
"13171929" 0.847058823529412 0.988235294117647 0.784313725490196 0.922776470588235
"12185085" 0.988235294117647 0.929411764705882 0.725490196078431 0.923752941176471
"7600895" 0.996078431372549 0.980392156862745 0.450980392156863 0.924729411764706
"9959416" 0.968627450980392 0.968627450980392 0.592156862745098 0.925709803921569
"8059646" 0.992156862745098 0.980392156862745 0.47843137254902 0.926686274509804
"13300210" 0.945098039215686 0.945098039215686 0.792156862745098 0.927662745098039
"10746354" 0.945098039215686 0.976470588235294 0.63921568627451 0.928643137254902
"8846584" 0.968627450980392 0.988235294117647 0.525490196078431 0.929619607843137
"6946814" 0.992156862745098 1 0.411764705882353 0.930596078431372
"12187378" 0.945098039215686 0.964705882352941 0.725490196078431 0.931572549019608
"9633522" 0.945098039215686 0.996078431372549 0.572549019607843 0.93255294117647
"10418172" 0.984313725490196 0.968627450980392 0.619607843137255 0.933529411764706
"15658736" 0.937254901960784 0.933333333333333 0.933333333333333 0.934505882352941
"13302503" 0.901960784313726 0.980392156862745 0.792156862745098 0.935482352941176
"11205110" 0.96078431372549 0.976470588235294 0.666666666666667 0.936462745098039
"9305340" 0.984313725490196 0.988235294117647 0.552941176470588 0.937439215686274
"12317947" 0.980392156862745 0.956862745098039 0.733333333333333 0.93841568627451
"12189671" 0.901960784313726 1 0.725490196078431 0.939392156862745
"10092278" 0.96078431372549 0.996078431372549 0.6 0.940372549019608
"10876928" 1 0.968627450980392 0.647058823529412 0.941349019607843
"13433072" 0.937254901960784 0.972549019607843 0.8 0.942325490196078
"11335679" 0.996078431372549 0.968627450980392 0.674509803921569 0.943305882352941
"11663866" 0.976470588235294 0.976470588235294 0.694117647058824 0.944282352941176
"9764096" 1 0.988235294117647 0.580392156862745 0.945258823529412
"12320240" 0.937254901960784 0.992156862745098 0.733333333333333 0.946235294117647
"10222847" 0.996078431372549 0.988235294117647 0.607843137254902 0.94721568627451
"10551034" 0.976470588235294 0.996078431372549 0.627450980392157 0.948192156862745
"13107178" 0.913725490196078 1 0.780392156862745 0.94916862745098
"11663871" 0.996078431372549 0.976470588235294 0.694117647058824 0.950145098039216
"13565929" 0.909803921568627 1 0.807843137254902 0.951125490196078
"12122622" 0.992156862745098 0.976470588235294 0.72156862745098 0.952101960784314
"15135229" 0.988235294117647 0.945098039215686 0.901960784313726 0.953078431372549
"15006953" 0.909803921568627 0.988235294117647 0.894117647058824 0.954054901960784
"12909560" 0.968627450980392 0.984313725490196 0.768627450980392 0.955035294117647
"11009790" 0.992156862745098 0.996078431372549 0.654901960784314 0.956011764705882
"13565934" 0.929411764705882 1 0.807843137254902 0.956988235294118
"16380918" 0.96078431372549 0.952941176470588 0.976470588235294 0.95796862745098
"16252642" 0.882352941176471 0.996078431372549 0.968627450980392 0.958945098039216
"14809335" 0.964705882352941 0.972549019607843 0.882352941176471 0.959921568627451
"15137522" 0.945098039215686 0.980392156862745 0.901960784313726 0.960898039215686
"15268086" 0.96078431372549 0.972549019607843 0.909803921568627 0.961878431372549
"13368316" 0.984313725490196 0.984313725490196 0.796078431372549 0.962854901960784
"13696503" 0.964705882352941 0.992156862745098 0.815686274509804 0.96383137254902
"14024690" 0.945098039215686 1 0.835294117647059 0.964807843137255
"14155254" 0.96078431372549 0.992156862745098 0.843137254901961 0.965788235294118
"14939904" 1 0.964705882352941 0.890196078431372 0.966764705882353
"15268091" 0.980392156862745 0.972549019607843 0.909803921568627 0.967741176470588
"15596278" 0.96078431372549 0.980392156862745 0.929411764705882 0.968717647058823
"15726842" 0.976470588235294 0.972549019607843 0.937254901960784 0.969698039215686
"13827072" 1 0.984313725490196 0.823529411764706 0.970674509803922
"14155259" 0.980392156862745 0.992156862745098 0.843137254901961 0.971650980392157
"14285823" 0.996078431372549 0.984313725490196 0.850980392156863 0.972631372549019
"14614010" 0.976470588235294 0.992156862745098 0.870588235294118 0.973607843137255
"14942197" 0.956862745098039 1 0.890196078431372 0.97458431372549
"15726847" 0.996078431372549 0.972549019607843 0.937254901960784 0.975560784313725
"15400948" 0.952941176470588 1 0.917647058823529 0.976541176470588
"16185598" 0.992156862745098 0.972549019607843 0.964705882352941 0.977517647058824
"16513785" 0.972549019607843 0.980392156862745 0.984313725490196 0.978494117647059
"14614015" 0.996078431372549 0.992156862745098 0.870588235294118 0.979470588235294
"14942202" 0.976470588235294 1 0.890196078431372 0.980447058823529
"15072766" 0.992156862745098 0.992156862745098 0.898039215686275 0.981427450980392
"15400953" 0.972549019607843 1 0.917647058823529 0.982403921568627
"15531517" 0.988235294117647 0.992156862745098 0.925490196078431 0.98338431372549
"15859704" 0.968627450980392 1 0.945098039215686 0.984360784313725
"15990268" 0.984313725490196 0.992156862745098 0.952941176470588 0.985341176470588
"16318455" 0.964705882352941 1 0.972549019607843 0.986317647058824
"16449019" 0.980392156862745 0.992156862745098 0.980392156862745 0.987298039215686
"15400958" 0.992156862745098 1 0.917647058823529 0.988266666666667
"16383231" 0.996078431372549 0.988235294117647 0.976470588235294 0.989239215686274
"15859709" 0.988235294117647 1 0.945098039215686 0.990223529411765
"16514812" 0.984313725490196 0.996078431372549 0.984313725490196 0.991219607843137
"16318460" 0.984313725490196 1 0.972549019607843 0.992180392156863
"16449024" 1 0.992156862745098 0.980392156862745 0.993160784313726
"16777211" 0.980392156862745 1 1 0.994137254901961
"16580605" 0.988235294117647 1 0.988235294117647 0.995141176470588
"16711423" 0.996078431372549 0.996078431372549 0.996078431372549 0.996078431372549
"16515071" 0.996078431372549 1 0.984313725490196 0.997039215686275
"16646143" 0.996078431372549 1 0.992156862745098 0.997933333333333
"16646144" 1 1 0.992156862745098 0.999105882352941
"16777216" 1 1 1 1
